dt,lat,lng,altitude,angle,speed,params
2022-05-18 03:32:15,3.844278,11.496132,698,4,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342792, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 03:35:16,3.844263,11.49612,701,42,0,"gpslev=17, gsmlev=5, hdop=0.3, io1=0, io16=19342796, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13298, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 03:38:16,3.844263,11.49612,701,42,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342796, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13296, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 03:41:17,3.844185,11.496165,703,59,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342796, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13292, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 03:44:17,3.844185,11.496165,703,59,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19342796, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13291, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 03:47:17,3.844185,11.496165,703,59,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19342796, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13290, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 03:50:17,3.844207,11.496182,704,317,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19342813, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13294, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 03:53:18,3.844207,11.496182,704,317,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19342813, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13284, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 03:56:18,3.844207,11.496182,704,317,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19342813, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13281, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 03:59:19,3.844235,11.496095,707,191,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342813, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13278, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 04:02:19,3.84425,11.496127,706,38,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19342813, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13272, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 04:05:19,3.84425,11.496127,706,38,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342813, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13274, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 04:08:20,3.84425,11.496127,706,38,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19342813, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13262, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 04:11:19,3.844258,11.496117,708,14,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19342825, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13268, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 04:14:20,3.844258,11.496117,708,14,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19342825, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13266, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 04:17:20,3.844258,11.496117,708,14,0,"gpslev=13, gsmlev=5, hdop=0.4, io1=0, io16=19342825, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13271, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-05-18 04:20:21,3.844258,11.496117,708,14,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342825, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13259, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 04:23:21,3.844258,11.496117,708,14,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342825, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13261, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 04:26:22,3.844258,11.496117,708,14,0,"gpslev=17, gsmlev=5, hdop=0.3, io1=0, io16=19342825, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13258, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 04:29:22,3.844258,11.496117,708,14,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19342825, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13259, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 04:32:21,3.844233,11.49605,709,337,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 04:35:22,3.844233,11.49605,709,337,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 04:38:22,3.844233,11.49605,709,337,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-05-18 04:41:23,3.844233,11.49605,709,337,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 04:44:23,3.844233,11.49605,709,337,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-05-18 04:47:24,3.844233,11.49605,709,337,0,"gpslev=12, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 04:50:24,3.844233,11.49605,709,337,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-05-18 04:53:25,3.844233,11.49605,709,337,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 04:56:24,3.844233,11.49605,709,337,0,"gpslev=13, gsmlev=5, hdop=0.4, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 04:59:24,3.844233,11.49605,709,337,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 05:02:25,3.844233,11.49605,709,337,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 05:05:25,3.844233,11.49605,709,337,0,"gpslev=12, gsmlev=5, hdop=0.4, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 05:08:26,3.844233,11.49605,709,337,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 05:11:26,3.844233,11.49605,709,337,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-05-18 05:14:27,3.844233,11.49605,709,337,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13258, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 05:17:27,3.844195,11.495968,679,303,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 05:20:27,3.844195,11.495968,679,303,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 05:23:27,3.844195,11.495968,679,303,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 05:26:28,3.844195,11.495968,679,303,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 05:29:28,3.844195,11.495968,679,303,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 05:32:28,3.844195,11.495968,679,303,0,"gpslev=17, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 05:35:29,3.844278,11.496005,676,14,0,"gpslev=17, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 05:38:29,3.844278,11.496005,676,14,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 05:41:30,3.84431,11.49609,681,44,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 05:44:29,3.84431,11.49609,681,44,0,"gpslev=16, gsmlev=5, hdop=0.4, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-05-18 05:47:30,3.844303,11.496188,682,50,0,"gpslev=17, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 05:50:30,3.844303,11.496188,682,50,0,"gpslev=17, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13256, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 05:53:31,3.844303,11.496188,682,50,0,"gpslev=17, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 05:56:31,3.844303,11.496188,682,50,0,"gpslev=18, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 05:59:31,3.844303,11.496188,682,50,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 06:02:32,3.844333,11.496162,684,351,0,"gpslev=17, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 06:05:32,3.844333,11.496162,684,351,0,"gpslev=18, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 06:08:32,3.844342,11.496202,685,11,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 06:11:32,3.844342,11.496202,685,11,0,"gpslev=18, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-05-18 06:14:33,3.844342,11.496202,685,11,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 06:17:33,3.844342,11.496202,685,11,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13258, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 06:20:34,3.844342,11.496202,685,11,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-05-18 06:23:34,3.844342,11.496202,685,11,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 06:26:34,3.844342,11.496202,685,11,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 06:29:35,3.844342,11.496202,685,11,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 06:32:34,3.844342,11.496202,685,11,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13259, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 06:35:35,3.844342,11.496202,685,11,0,"gpslev=14, gsmlev=5, hdop=0.4, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-05-18 06:38:35,3.844342,11.496202,685,11,0,"gpslev=13, gsmlev=5, hdop=0.4, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-05-18 06:41:36,3.844342,11.496202,685,11,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 06:44:36,3.844258,11.496167,701,187,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13256, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-05-18 06:47:37,3.844258,11.496167,701,187,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13257, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 06:50:37,3.844258,11.496167,701,187,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13206, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-05-18 06:51:20,3.844258,11.496167,701,187,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=0, io24=0, io240=0, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13160, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 06:51:41,3.844278,11.49618,702,27,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=1, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13045, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 06:54:42,3.844247,11.496088,706,222,0,"gpslev=14, gsmlev=4, hdop=0.3, io1=1, io16=19342833, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=14541, io67=4111, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 06:57:43,3.844412,11.495945,710,27,0,"gpslev=16, gsmlev=4, hdop=0.3, io1=1, io16=19342854, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=14493, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-05-18 07:00:43,3.844427,11.49594,725,36,0,"gpslev=16, gsmlev=4, hdop=0.3, io1=0, io16=19342976, io175=-1, io179=0, io180=0, io2=0, io205=28597, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13589, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 07:03:43,3.844427,11.49594,725,36,0,"gpslev=16, gsmlev=4, hdop=0.3, io1=0, io16=19342976, io175=-1, io179=0, io180=0, io2=0, io205=28597, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13506, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 07:06:43,3.844427,11.49594,725,36,0,"gpslev=17, gsmlev=4, hdop=0.3, io1=0, io16=19342976, io175=-1, io179=0, io180=0, io2=0, io205=28597, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13485, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-05-18 07:09:44,3.844427,11.49594,725,36,0,"gpslev=15, gsmlev=4, hdop=0.3, io1=0, io16=19342976, io175=-1, io179=0, io180=0, io2=0, io205=28597, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13464, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
